inventory_id,warehouse_id,product_id,batch_number,quantity,reorder_level,unit_cost,last_stocked_date
10238,3.0,1384.0,BT658781,308,38,1483.36,2026-02-12 14:25:21.172873
10239,2.0,1680.0,BT738264,212,42,1493.94,2026-04-29 14:25:21.172896
10240,2.0,1623.0,BT311194,157,23,1492.48,2026-05-08 14:25:21.172919
10241,4.0,344.0,BT335113,312,73,588.71,2025-08-11 14:25:21.172942
10242,3.0,2092.0,BT281573,316,79,1402.55,2026-04-28 14:25:21.172965
10243,1.0,1095.0,BT989172,263,77,864.5,2026-06-01 14:25:21.172988
10244,3.0,2555.0,BT368990,255,33,1339.65,2025-11-26 14:25:21.173011
10245,4.0,1561.0,BT420343,265,48,1192.8,2025-11-15 14:25:21.173033
10246,3.0,689.0,BT815006,433,34,1479.82,2026-05-17 14:25:21.173060
10247,3.0,1439.0,BT137956,209,20,1192.46,2025-09-20 14:25:21.173089
10248,2.0,2288.0,BT240152,385,74,813.9,2026-02-07 14:25:21.173114
10249,3.0,2645.0,BT315865,404,70,923.42,2026-04-16 14:25:21.173137
10250,2.0,150.0,BT848217,292,56,93.05,2025-08-20 14:25:21.173172
10251,4.0,954.0,BT271890,297,77,862.38,2026-05-25 14:25:21.173194
10252,3.0,1760.0,BT593983,70,31,408.24,2025-07-21 14:25:21.173216
10253,3.0,101.0,BT793577,439,42,1362.81,2026-07-08 14:25:21.173239
10254,1.0,1589.0,BT892147,327,63,830.05,2025-10-17 14:25:21.173261
10255,2.0,2936.0,BT691809,321,28,1094.79,2026-03-02 14:25:21.173283
10256,2.0,170.0,BT785460,111,32,1181.79,2025-10-09 14:25:21.173309
10257,4.0,1187.0,BT327438,474,65,1347.43,2026-05-26 14:25:21.173332
10258,2.0,297.0,BT872554,10,74,663.38,2026-03-03 14:25:21.173354
10259,1.0,266.0,BT753275,131,41,1282.77,2025-11-10 14:25:21.173376
10260,1.0,1370.0,BT746231,79,20,217.7,2025-10-16 14:25:21.173404
10261,1.0,493.0,BT109594,467,56,1440.95,2025-10-14 14:25:21.173428
10262,3.0,897.0,BT679543,363,39,510.76,2026-06-25 14:25:21.173450
10263,3.0,1692.0,BT258577,300,75,1445.48,2025-09-14 14:25:21.173477
10264,1.0,397.0,BT294803,28,26,756.26,2025-07-19 14:25:21.173500
10265,1.0,1278.0,BT577696,10,52,168.77,2026-01-23 14:25:21.173522
10266,4.0,1356.0,BT216988,244,60,127.7,2025-10-17 14:25:21.173545
10267,4.0,1547.0,BT463831,296,76,897.09,2025-07-31 14:25:21.173567
10268,3.0,267.0,BT316625,283,67,1324.5,2026-06-08 14:25:21.173590
10269,4.0,1133.0,BT779860,226,33,1078.51,2026-01-05 14:25:21.173612
10270,3.0,1828.0,BT649154,232,20,109.07,2025-11-28 14:25:21.173634
10271,1.0,1256.0,BT620998,438,21,638.79,2025-12-22 14:25:21.173656
10272,2.0,655.0,BT157362,100,48,313.99,2025-08-20 14:25:21.173678
10273,1.0,798.0,BT351550,344,33,905.23,2026-03-03 14:25:21.173701
10274,3.0,2555.0,BT906669,367,25,628.66,2025-07-20 14:25:21.173722
10275,3.0,2567.0,BT131900,293,53,1475.17,2026-05-05 14:25:21.173745
10276,2.0,2559.0,BT836352,309,62,824.7,2025-10-17 14:25:21.173771
10277,2.0,2593.0,BT973879,342,78,1417.04,2026-05-09 14:25:21.173794
10278,4.0,1715.0,BT455677,291,52,479.56,2026-04-04 14:25:21.173819
10279,2.0,263.0,BT114445,44,35,257.15,2025-12-31 14:25:21.173842
10280,1.0,1891.0,BT791048,443,79,1431.76,2025-10-26 14:25:21.173864
10281,4.0,2079.0,BT828519,409,40,32.02,2025-07-20 14:25:21.173886
10282,2.0,648.0,BT999411,174,52,259.51,2026-05-13 14:25:21.173913
10283,2.0,2211.0,BT642771,94,63,1370.69,2025-11-09 14:25:21.173936
10284,4.0,1004.0,BT560986,233,78,866.16,2025-09-17 14:25:21.173958
10285,4.0,2161.0,BT663145,402,29,851.05,2026-02-10 14:25:21.173980
10286,4.0,1361.0,BT309761,186,44,134.05,2025-09-06 14:25:21.174002
10287,2.0,668.0,BT538161,108,69,556.61,2026-02-03 14:25:21.174025
10288,2.0,672.0,BT897997,119,25,782.46,2026-06-30 14:25:21.174047
10289,3.0,2687.0,BT186459,70,75,1132.81,2025-09-11 14:25:21.174069
10290,1.0,1053.0,BT124790,44,77,1013.22,2026-05-14 14:25:21.174091
10291,3.0,900.0,BT492409,208,25,57.18,2026-02-09 14:25:21.174112
10292,2.0,418.0,BT503598,352,62,999.23,2025-07-25 14:25:21.174134
10293,3.0,2528.0,BT400917,23,27,1417.74,2025-10-13 14:25:21.174168
10294,4.0,2413.0,BT557058,423,51,640.27,2026-03-25 14:25:21.174190
10295,2.0,2786.0,BT127180,285,36,705.9,2026-03-17 14:25:21.174219
10296,1.0,1256.0,BT738909,478,41,975.68,2025-07-22 14:25:21.174241
10297,2.0,2770.0,BT224323,244,27,925.72,2026-04-24 14:25:21.174262
10298,3.0,2851.0,BT275984,438,24,894.92,2025-07-20 14:25:21.174284
10299,2.0,952.0,BT281120,117,46,203.22,2025-12-16 14:25:21.174305
10300,4.0,1501.0,BT112634,435,79,464.57,2025-08-18 14:25:21.174327
10301,2.0,713.0,BT575296,332,65,1079.45,2025-12-25 14:25:21.174348
10302,2.0,1045.0,BT247822,272,29,275.4,2025-11-10 14:25:21.174369
10303,3.0,822.0,BT644631,447,71,1161.52,2026-02-16 14:25:21.174396
10304,3.0,1091.0,BT568993,196,68,1241.5,2025-12-09 14:25:21.174419
10305,3.0,1779.0,BT308992,278,50,840.65,2026-04-03 14:25:21.174441
10306,3.0,2859.0,BT509671,483,77,531.24,2025-08-26 14:25:21.174462
10307,2.0,277.0,BT163303,47,36,530.13,2026-04-17 14:25:21.174483
10308,1.0,1378.0,BT317087,130,79,587.55,2025-12-19 14:25:21.174505
10309,4.0,1411.0,BT210658,306,60,879.37,2026-01-25 14:25:21.174526
10310,3.0,1114.0,BT588741,56,62,467.26,2026-03-13 14:25:21.174551
10311,2.0,565.0,BT397558,335,36,493.5,2026-04-18 14:25:21.174573
10312,3.0,1834.0,BT288325,117,42,86.28,2026-03-09 14:25:21.174595
10313,2.0,2768.0,BT169229,98,55,1167.78,2026-04-27 14:25:21.174616
10314,1.0,57.0,BT494919,312,39,1243.37,2026-07-13 14:25:21.174638
10315,1.0,1454.0,BT973101,306,41,1335.63,2025-07-19 14:25:21.174663
10316,1.0,1021.0,BT911840,324,40,1368.01,2025-10-10 14:25:21.174685
10317,4.0,1408.0,BT868608,1,56,42.7,2025-08-07 14:25:21.174707
10318,1.0,1627.0,BT653333,112,29,665.23,2025-11-17 14:25:21.174728
10319,1.0,2622.0,BT481094,221,25,1205.71,2025-11-22 14:25:21.174750
10320,1.0,148.0,BT660473,500,60,434.76,2026-02-16 14:25:21.174775
10321,1.0,2704.0,BT540118,47,58,1164.37,2025-12-23 14:25:21.174797
10322,2.0,1348.0,BT747075,429,36,147.0,2026-06-18 14:25:21.174818
10323,2.0,2570.0,BT433827,136,56,1352.44,2025-07-23 14:25:21.174839
10324,3.0,1733.0,BT986790,19,72,1389.58,2025-09-17 14:25:21.174861
10325,4.0,2734.0,BT955722,305,68,36.58,2026-03-19 14:25:21.174882
10326,1.0,2051.0,BT516997,439,66,423.77,2025-09-13 14:25:21.174904
10327,2.0,1243.0,BT856188,140,75,396.62,2026-01-27 14:25:21.174930
10328,3.0,2751.0,BT970152,301,54,1199.5,2025-09-09 14:25:21.174952
10329,2.0,2442.0,BT903365,488,27,608.58,2026-03-03 14:25:21.174974
10330,4.0,1288.0,BT809499,209,25,206.1,2026-02-17 14:25:21.174996
10331,3.0,2181.0,BT457840,165,73,978.68,2026-03-09 14:25:21.175018
10332,1.0,2199.0,BT649774,397,63,1378.63,2025-09-13 14:25:21.175039
10333,2.0,1651.0,BT383612,306,48,1415.82,2025-08-16 14:25:21.175060
10334,2.0,2386.0,BT911196,217,56,633.73,2025-07-22 14:25:21.175086
10335,2.0,2081.0,BT198275,450,73,981.13,2025-08-28 14:25:21.175108
10336,2.0,2464.0,BT830553,494,75,487.12,2026-03-10 14:25:21.175129
10337,4.0,936.0,BT334377,403,23,455.37,2025-12-05 14:25:21.175151
10338,3.0,188.0,BT108537,313,33,596.22,2026-03-26 14:25:21.175172
10339,2.0,1515.0,BT309659,65,23,94.27,2026-03-27 14:25:21.175194
10340,4.0,589.0,BT257452,443,72,1337.52,2025-12-06 14:25:21.175215
10341,3.0,2247.0,BT714179,42,55,1100.24,2025-09-22 14:25:21.175240
10342,4.0,1934.0,BT873461,378,44,1373.6,2026-01-22 14:25:21.175263
10343,2.0,73.0,BT566098,226,25,1465.86,2025-08-15 14:25:21.175284
10344,2.0,790.0,BT344565,52,70,151.02,2026-06-28 14:25:21.175306
10345,2.0,1016.0,BT885420,277,44,285.74,2026-03-05 14:25:21.175327
10346,3.0,2661.0,BT982027,73,20,1219.24,2025-07-30 14:25:21.175349
10347,4.0,576.0,BT944238,237,58,931.52,2025-12-19 14:25:21.175371
10348,3.0,2821.0,BT962874,427,65,816.99,2025-09-27 14:25:21.175397
10349,4.0,2421.0,BT452204,125,56,301.98,2025-08-13 14:25:21.175420
10350,4.0,1741.0,BT227065,224,47,1295.26,2025-09-03 14:25:21.175441
10351,4.0,2024.0,BT379167,78,41,852.15,2025-09-18 14:25:21.175463
10352,3.0,1899.0,BT433534,249,56,372.17,2025-09-30 14:25:21.175484
10353,1.0,606.0,BT166168,183,60,488.59,2025-11-23 14:25:21.175505
10354,2.0,2269.0,BT729701,138,40,1171.01,2025-12-18 14:25:21.175530
10355,4.0,2470.0,BT193462,350,23,560.59,2026-06-13 14:25:21.175553
10356,1.0,1043.0,BT105470,343,39,1073.12,2026-04-26 14:25:21.175574
10357,1.0,1542.0,BT365614,483,37,1451.23,2026-03-26 14:25:21.175599
10358,1.0,799.0,BT699742,393,61,616.45,2026-01-16 14:25:21.175625
10359,4.0,138.0,BT437172,403,71,1235.47,2026-04-30 14:25:21.175647
10360,1.0,2966.0,BT699381,200,55,1339.77,2025-12-03 14:25:21.175669
10361,1.0,269.0,BT697266,73,20,593.02,2025-09-14 14:25:21.175690
10362,4.0,525.0,BT652976,449,79,1285.84,2025-11-16 14:25:21.175712
10363,4.0,935.0,BT889999,379,79,1354.75,2025-11-17 14:25:21.175733
10364,4.0,1358.0,BT439445,454,62,550.97,2025-08-17 14:25:21.175754
10365,1.0,2350.0,BT872340,92,38,241.4,2025-08-03 14:25:21.175776
10366,4.0,1105.0,BT896969,59,33,521.95,2025-10-21 14:25:21.175797
10367,1.0,2927.0,BT709498,429,57,1262.85,2025-08-12 14:25:21.175819
10368,4.0,349.0,BT114302,347,64,878.23,2025-10-16 14:25:21.175840
10369,2.0,2988.0,BT751688,92,61,750.49,2026-02-25 14:25:21.175861
10370,4.0,2197.0,BT710717,50,75,982.86,2026-05-06 14:25:21.175882
10371,3.0,1189.0,BT414633,425,52,513.42,2025-07-30 14:25:21.175903
10372,3.0,1637.0,BT916831,154,65,1078.74,2025-12-30 14:25:21.175925
10373,1.0,182.0,BT798537,205,21,855.5,2025-11-11 14:25:21.175953
10374,1.0,1667.0,BT127639,164,64,846.01,2025-09-01 14:25:21.175975
10375,4.0,1512.0,BT485520,90,22,579.55,2026-07-05 14:25:21.175997
10376,3.0,2711.0,BT338579,390,20,1249.66,2026-05-21 14:25:21.176019
10377,2.0,1470.0,BT502420,3,35,950.34,2025-11-10 14:25:21.176040
10378,1.0,2963.0,BT325047,166,25,823.01,2026-04-19 14:25:21.176061
10379,1.0,1045.0,BT737731,416,45,24.13,2026-01-01 14:25:21.176082
10380,2.0,399.0,BT143516,229,52,1065.75,2026-03-15 14:25:21.176104
10381,3.0,1133.0,BT794686,142,44,568.76,2025-11-23 14:25:21.176125
10382,1.0,356.0,BT465007,435,24,1487.92,2026-01-26 14:25:21.176147
10383,3.0,2365.0,BT194286,38,78,1368.01,2026-04-25 14:25:21.176168
10384,1.0,2294.0,BT705952,362,56,1088.7,2026-02-03 14:25:21.176189
10385,3.0,1777.0,BT873283,265,78,1106.03,2026-02-22 14:25:21.176211
10386,2.0,2707.0,BT814344,458,52,924.6,2026-04-09 14:25:21.176232
10387,3.0,972.0,BT627392,247,61,1494.6,2025-08-09 14:25:21.176254
10388,4.0,1854.0,BT400246,241,34,1110.07,2025-09-18 14:25:21.176276
10389,4.0,13.0,BT547685,307,20,1060.5,2026-06-26 14:25:21.176297
10390,3.0,2653.0,BT926830,270,61,38.19,2025-10-09 14:25:21.176323
10391,1.0,621.0,BT599267,17,53,469.33,2026-05-05 14:25:21.176345
10392,4.0,1122.0,BT302266,18,32,737.81,2026-05-26 14:25:21.176367
10393,1.0,2338.0,BT456378,232,41,861.99,2025-09-19 14:25:21.176396
10394,2.0,2636.0,BT805724,317,61,1098.23,2025-07-23 14:25:21.176421
10395,4.0,765.0,BT685864,290,78,330.63,2025-10-10 14:25:21.176448
10396,4.0,1254.0,BT920731,168,43,312.47,2026-04-15 14:25:21.176470
10397,2.0,2687.0,BT957461,180,40,488.8,2025-11-23 14:25:21.176492
10398,3.0,2461.0,BT546656,422,61,703.77,2026-01-22 14:25:21.176513
10399,1.0,2699.0,BT930120,335,75,284.1,2026-03-21 14:25:21.176534
10400,2.0,2117.0,BT988411,440,40,179.8,2026-02-03 14:25:21.176556
10401,4.0,2099.0,BT368006,446,41,1100.75,2026-06-22 14:25:21.176577
10402,2.0,2386.0,BT318331,373,73,757.4,2026-01-07 14:25:21.176599
10403,4.0,572.0,BT993421,309,39,815.12,2026-04-03 14:25:21.176620
10404,4.0,1839.0,BT645669,10,80,234.48,2026-01-22 14:25:21.176641
10405,2.0,2672.0,BT566786,131,50,756.87,2026-03-15 14:25:21.176666
10406,4.0,730.0,BT989482,5,71,320.43,2025-12-20 14:25:21.176688
10407,1.0,1590.0,BT510503,128,44,955.45,2026-05-26 14:25:21.176710
10408,3.0,2995.0,BT548588,130,55,86.82,2025-09-12 14:25:21.176731
10409,3.0,1279.0,BT435159,158,79,138.35,2026-01-12 14:25:21.176753
10410,2.0,177.0,BT837333,472,28,1369.15,2026-04-16 14:25:21.176774
10411,2.0,2636.0,BT116735,277,60,177.28,2026-01-24 14:25:21.176795
10412,3.0,328.0,BT154485,467,39,166.04,2026-05-26 14:25:21.176820
10413,2.0,1993.0,BT947275,213,72,196.75,2025-08-12 14:25:21.176842
10414,2.0,238.0,BT574025,210,29,1227.56,2025-09-10 14:25:21.176864
10415,2.0,1042.0,BT743847,134,55,495.71,2025-07-28 14:25:21.176885
10416,4.0,1680.0,BT219348,73,48,1006.63,2026-05-06 14:25:21.176906
10417,4.0,1617.0,BT175965,367,55,284.18,2025-12-14 14:25:21.176927
10418,4.0,2440.0,BT237285,101,42,174.36,2026-04-19 14:25:21.176948
10419,3.0,1885.0,BT833912,290,46,189.99,2025-12-05 14:25:21.176969
10420,3.0,1896.0,BT279932,276,50,688.83,2025-08-03 14:25:21.176990
10421,1.0,1384.0,BT841045,482,37,481.66,2026-03-24 14:25:21.177011
10422,3.0,694.0,BT809175,351,65,26.72,2025-12-19 14:25:21.177037
10423,1.0,270.0,BT235441,380,48,712.9,2025-12-14 14:25:21.177059
10424,1.0,561.0,BT591578,295,38,265.93,2025-11-06 14:25:21.177080
10425,3.0,1708.0,BT736410,32,29,146.89,2026-04-09 14:25:21.177101
10426,2.0,1180.0,BT691236,348,62,265.45,2025-07-24 14:25:21.177122
10427,3.0,788.0,BT711688,148,37,1113.76,2026-02-09 14:25:21.177155
10428,3.0,2215.0,BT607647,334,76,1334.3,2025-12-02 14:25:21.177176
10429,3.0,1767.0,BT563755,331,33,1352.8,2026-06-01 14:25:21.177196
10430,4.0,1600.0,BT111176,361,32,1058.38,2026-04-01 14:25:21.177216
10431,1.0,145.0,BT248969,255,42,190.41,2025-12-19 14:25:21.177241
10432,4.0,286.0,BT177237,179,59,344.89,2025-08-22 14:25:21.177265
10433,4.0,1242.0,BT180571,7,30,1427.37,2025-11-09 14:25:21.177287
10434,2.0,1066.0,BT793215,201,72,892.52,2025-08-30 14:25:21.177307
10435,3.0,1125.0,BT436026,446,72,1327.84,2025-07-23 14:25:21.177328
10436,4.0,1144.0,BT292446,130,60,464.39,2026-05-20 14:25:21.177349
10437,3.0,2177.0,BT515089,257,20,730.85,2025-11-20 14:25:21.177376
10438,3.0,2110.0,BT384786,12,71,70.73,2025-12-27 14:25:21.177405
10439,2.0,1700.0,BT292438,343,39,1353.15,2026-04-21 14:25:21.177426
10440,2.0,1729.0,BT776967,365,60,650.48,2026-06-23 14:25:21.177446
10441,3.0,2415.0,BT460174,354,63,1466.03,2025-09-21 14:25:21.177466
10442,4.0,1199.0,BT533107,403,36,932.05,2026-05-24 14:25:21.177487
10443,4.0,1725.0,BT198291,375,62,895.64,2026-06-07 14:25:21.177507
10444,3.0,2353.0,BT332691,297,56,897.43,2026-01-27 14:25:21.177527
10445,4.0,1016.0,BT561073,443,57,646.56,2026-02-20 14:25:21.177547
10446,2.0,610.0,BT595628,29,46,1408.21,2026-04-10 14:25:21.177567
10447,4.0,842.0,BT953661,17,52,100.97,2026-02-05 14:25:21.177587
10448,2.0,2465.0,BT643891,432,32,858.04,2026-02-06 14:25:21.177607
10449,3.0,2964.0,BT461871,150,78,1123.08,2026-03-16 14:25:21.177627
10450,4.0,1488.0,BT242444,464,52,307.29,2026-05-09 14:25:21.177648
10451,1.0,2684.0,BT930816,438,32,705.42,2026-06-29 14:25:21.177671
10452,1.0,1447.0,BT843075,453,47,1287.53,2026-03-24 14:25:21.177693
10453,2.0,2557.0,BT544404,119,71,1170.11,2026-01-01 14:25:21.177714
10454,2.0,2348.0,BT672487,219,62,497.44,2026-06-29 14:25:21.177738
10455,1.0,1360.0,BT943374,25,30,377.86,2025-12-25 14:25:21.177760
10456,1.0,150.0,BT211489,49,57,909.04,2026-01-11 14:25:21.177780
10457,1.0,124.0,BT814094,191,32,528.56,2025-08-26 14:25:21.177800
10458,1.0,1120.0,BT650217,474,57,1009.77,2026-05-20 14:25:21.177821
10459,1.0,2456.0,BT238619,114,41,945.97,2025-09-07 14:25:21.177841
10460,2.0,1899.0,BT291530,461,50,922.85,2026-01-20 14:25:21.177861
10461,3.0,2873.0,BT645386,254,57,567.77,2025-11-24 14:25:21.177881
10462,2.0,67.0,BT210748,94,39,1184.36,2026-01-13 14:25:21.177901
10463,4.0,2569.0,BT889891,245,42,885.68,2025-10-05 14:25:21.177921
10464,1.0,2931.0,BT234378,340,73,1280.1,2025-11-27 14:25:21.177942
10465,1.0,423.0,BT403491,452,40,1082.25,2026-05-19 14:25:21.177962
10466,4.0,1342.0,BT373704,176,76,1126.89,2026-07-10 14:25:21.177982
10467,2.0,495.0,BT784435,385,62,1249.57,2026-04-07 14:25:21.178002
10468,3.0,2554.0,BT222570,395,71,174.77,2026-04-12 14:25:21.178027
10469,2.0,328.0,BT751172,183,78,805.16,2025-09-20 14:25:21.178049
10470,2.0,61.0,BT750482,484,57,1126.03,2025-08-25 14:25:21.178070
10471,2.0,1376.0,BT531998,477,52,876.61,2026-05-07 14:25:21.178094
10472,4.0,2837.0,BT137276,414,25,216.44,2025-09-14 14:25:21.178116
10473,4.0,1336.0,BT590496,304,62,1306.93,2026-01-01 14:25:21.178136
10474,4.0,2797.0,BT264102,80,50,215.12,2025-12-15 14:25:21.178156
10475,2.0,1229.0,BT173232,19,65,1278.37,2026-03-21 14:25:21.178176
10476,4.0,273.0,BT662662,247,71,580.37,2025-08-13 14:25:21.178196
10477,3.0,2165.0,BT160254,216,70,992.87,2026-05-15 14:25:21.178217
10478,1.0,526.0,BT809895,356,71,976.02,2025-08-26 14:25:21.178237
10479,4.0,2834.0,BT766465,158,45,868.01,2026-02-15 14:25:21.178258
10480,3.0,2115.0,BT385881,343,66,867.07,2026-04-29 14:25:21.178278
10481,2.0,2849.0,BT966822,97,55,1225.14,2025-08-13 14:25:21.178298
10482,4.0,1540.0,BT866312,177,34,1146.37,2025-09-26 14:25:21.178319
10483,2.0,2169.0,BT511605,324,53,1220.05,2025-10-05 14:25:21.178339
10484,1.0,398.0,BT328886,183,45,946.6,2026-04-26 14:25:21.178359
10485,1.0,1202.0,BT120712,73,38,1133.57,2025-10-15 14:25:21.178380
10486,1.0,824.0,BT783312,380,57,1424.68,2025-09-01 14:25:21.178410
10487,2.0,680.0,BT759667,94,53,1319.37,2025-10-31 14:25:21.178431
10488,2.0,2205.0,BT998053,240,72,756.31,2026-02-06 14:25:21.178452
10489,1.0,783.0,BT217313,103,72,1229.4,2026-02-09 14:25:21.178472
10490,1.0,2435.0,BT154723,435,65,1313.8,2026-02-27 14:25:21.178497
10491,1.0,1121.0,BT255985,300,68,1051.99,2026-06-08 14:25:21.178518
10492,3.0,2397.0,BT303914,416,54,1479.13,2025-12-27 14:25:21.178539
10493,2.0,2512.0,BT408467,274,45,1023.85,2026-06-26 14:25:21.178559
10494,2.0,1806.0,BT839264,474,29,1447.89,2026-06-19 14:25:21.178580
10495,4.0,2120.0,BT141399,209,70,1250.38,2025-12-26 14:25:21.178600
10496,2.0,1256.0,BT262323,317,77,1075.21,2025-07-26 14:25:21.178620
10497,1.0,570.0,BT493424,490,24,919.04,2025-08-29 14:25:21.178641
10498,1.0,1705.0,BT411472,295,74,617.94,2025-10-21 14:25:21.178661
10499,2.0,2193.0,BT793075,285,71,749.53,2025-08-12 14:25:21.178682
10500,1.0,823.0,BT365160,337,58,1475.55,2025-08-17 14:25:21.178706
10501,4.0,1185.0,BT162308,300,64,652.95,2025-08-23 14:25:21.178726
10502,3.0,1987.0,BT923892,386,45,131.55,2025-09-10 14:25:21.178746
10503,4.0,1922.0,BT184798,190,27,222.85,2026-03-22 14:25:21.178766
10504,1.0,1378.0,BT320868,36,47,1225.96,2025-11-19 14:25:21.178787
10505,4.0,1652.0,BT992358,486,36,1122.08,2026-06-12 14:25:21.178811
10506,2.0,2139.0,BT974032,240,37,791.53,2025-09-09 14:25:21.178832
10507,3.0,2738.0,BT757307,388,51,429.49,2026-06-12 14:25:21.178852
10508,1.0,2722.0,BT164052,492,52,92.28,2026-04-21 14:25:21.178872
10509,1.0,1283.0,BT589608,438,50,115.18,2025-08-17 14:25:21.178893
10510,3.0,1769.0,BT340178,50,68,1293.71,2026-02-07 14:25:21.178918
10511,3.0,2656.0,BT664450,98,25,755.58,2026-03-21 14:25:21.178939
10512,3.0,689.0,BT714490,428,61,34.61,2025-12-30 14:25:21.178959
10513,2.0,2297.0,BT612240,293,54,964.41,2025-12-10 14:25:21.178979
10514,4.0,1675.0,BT741535,123,56,909.39,2026-06-11 14:25:21.179000
10515,2.0,4.0,BT595952,146,53,333.37,2025-12-04 14:25:21.179020
10516,3.0,1949.0,BT414971,167,58,517.88,2025-09-15 14:25:21.179040
10517,2.0,1222.0,BT144586,24,78,1326.52,2025-07-27 14:25:21.179061
10518,2.0,522.0,BT384212,212,36,134.89,2026-06-12 14:25:21.179086
10519,3.0,1511.0,BT308854,493,71,107.79,2025-08-26 14:25:21.179106
10520,2.0,180.0,BT699698,9,75,1363.89,2025-11-16 14:25:21.179127
10521,3.0,2275.0,BT883620,230,72,598.89,2025-08-14 14:25:21.179148
10522,4.0,2940.0,BT582472,450,53,735.95,2025-08-13 14:25:21.179168
10523,2.0,2432.0,BT319072,56,74,709.21,2026-03-12 14:25:21.179189
10524,1.0,24.0,BT988526,146,66,428.31,2026-05-19 14:25:21.179210
10525,1.0,2034.0,BT156425,49,54,786.17,2026-05-20 14:25:21.179230
10526,1.0,2196.0,BT132699,282,66,1227.2,2025-08-17 14:25:21.179250
10527,3.0,1071.0,BT626979,398,20,1102.27,2026-03-21 14:25:21.179270
10528,4.0,2231.0,BT559493,299,73,1032.22,2026-04-02 14:25:21.179291
10529,4.0,685.0,BT730100,84,31,190.06,2025-11-04 14:25:21.179314
10530,4.0,1036.0,BT685896,473,78,944.13,2026-06-04 14:25:21.179336
10531,2.0,2289.0,BT186106,493,35,1195.43,2025-10-13 14:25:21.179356
10532,2.0,1540.0,BT402189,234,61,773.66,2026-04-10 14:25:21.179380
10533,3.0,1426.0,BT457420,300,23,231.6,2026-05-14 14:25:21.179407
10534,3.0,982.0,BT561990,484,22,458.36,2026-04-08 14:25:21.179427
10535,3.0,2302.0,BT213114,256,69,1406.81,2026-03-01 14:25:21.179448
10536,3.0,279.0,BT679443,472,55,1356.0,2026-04-28 14:25:21.179468
10537,3.0,2705.0,BT857213,289,27,838.36,2026-06-28 14:25:21.179488
10538,2.0,2165.0,BT957638,211,34,20.66,2025-09-10 14:25:21.179508
10539,1.0,2109.0,BT479347,95,56,1043.62,2026-01-02 14:25:21.179529
10540,4.0,1818.0,BT517766,264,26,39.29,2025-10-07 14:25:21.179550
10541,4.0,1042.0,BT889633,149,31,689.76,2026-05-10 14:25:21.179570
10542,2.0,2321.0,BT365159,85,24,1132.98,2026-02-08 14:25:21.179595
10543,1.0,2516.0,BT293252,21,66,450.34,2025-12-02 14:25:21.179618
10544,1.0,2933.0,BT940856,174,65,899.79,2026-05-14 14:25:21.179639
10545,3.0,2797.0,BT915370,151,21,888.63,2025-07-19 14:25:21.179659
10546,4.0,310.0,BT525081,341,45,109.87,2025-10-01 14:25:21.179680
10547,3.0,424.0,BT554230,76,67,1234.88,2026-04-28 14:25:21.179701
10548,1.0,164.0,BT686008,271,68,526.84,2025-07-24 14:25:21.179722
10549,2.0,540.0,BT732877,239,42,469.83,2026-02-03 14:25:21.179745
10550,2.0,2308.0,BT272233,67,35,279.03,2025-11-19 14:25:21.179770
10551,4.0,70.0,BT869569,92,57,1138.64,2025-11-12 14:25:21.179791
10552,2.0,2742.0,BT869613,432,65,608.43,2026-06-20 14:25:21.179811
10553,1.0,1002.0,BT755097,195,42,1435.86,2026-02-27 14:25:21.179831
10554,3.0,912.0,BT299296,71,39,827.46,2025-10-21 14:25:21.179851
10555,2.0,464.0,BT745447,330,32,968.85,2026-04-30 14:25:21.179872
10556,2.0,2217.0,BT828535,5,75,224.88,2026-03-25 14:25:21.179892
10557,3.0,1828.0,BT644918,88,37,344.57,2025-10-02 14:25:21.179912
10558,4.0,918.0,BT145194,14,51,1258.24,2026-01-29 14:25:21.179932
10559,1.0,2652.0,BT306306,79,30,328.86,2026-02-22 14:25:21.179952
10560,2.0,960.0,BT860171,435,49,220.31,2026-07-17 14:25:21.179972
10561,2.0,1670.0,BT458451,80,22,924.87,2026-06-08 14:25:21.179992
10562,2.0,493.0,BT399072,108,54,728.49,2025-12-19 14:25:21.180012
10563,4.0,2227.0,BT480208,301,58,71.5,2026-06-12 14:25:21.180032
10564,3.0,47.0,BT530081,339,49,1215.39,2025-12-11 14:25:21.180056
10565,3.0,1771.0,BT886661,472,48,767.55,2026-06-18 14:25:21.180076
10566,2.0,1999.0,BT193426,321,68,320.79,2025-10-21 14:25:21.180096
10567,2.0,229.0,BT614232,129,69,1303.05,2025-09-09 14:25:21.180116
10568,3.0,2258.0,BT466835,78,28,985.59,2026-06-28 14:25:21.180140
10569,3.0,288.0,BT403742,17,27,38.22,2025-12-19 14:25:21.180161
10570,4.0,2885.0,BT125815,335,22,782.71,2025-08-25 14:25:21.180181
10571,3.0,1529.0,BT682299,398,54,1189.0,2026-06-09 14:25:21.180203
10572,2.0,1875.0,BT688200,179,73,366.05,2026-03-23 14:25:21.180222
10573,1.0,2237.0,BT845400,269,33,1372.27,2025-11-20 14:25:21.180242
10574,2.0,265.0,BT880132,371,59,1426.35,2026-05-17 14:25:21.180262
10575,4.0,248.0,BT786852,217,34,731.9,2026-01-27 14:25:21.180282
